,expt_id,Group,group_id,invRT,Trial,participant_id,response_correct,response_name,response_rt,stimuli_presented,trial_template,trial_duration,PartBlocks,AllBlocks,Pattern,trial_num,PB,Final,Part,Correct
315,,DispreferenceFirst,dispreferenceFirst,-0.7352941176470589,,,,,1360,potibe,,589916,,,Voicing,338,b,NonFinal,,
1040,,DispreferenceFirst,dispreferenceFirst,-0.34782608695652173,,,,,2875,pigebe,,530354,,,Voicing,1063,b,NonFinal,,
741,,DispreferenceFirst,dispreferenceFirst_inverse,-0.7751937984496124,,,,,1290,dogipe,,224862,,,Devoicing,764,p,NonFinal,,
972,,DispreferenceFirst,dispreferenceFirst,-0.7457121551081283,,,,,1341,pidope,,380001,,,Devoicing,995,p,NonFinal,,
645,,DispreferenceFirst,dispreferenceFirst,-0.9140767824497258,,,,,1094,gutop,,633575,,,Devoicing,668,p,Final,,
1088,,DispreferenceFirst,dispreferenceFirst,-0.5668934240362812,,,,,1764,bugibe,,635035,,,Voicing,1111,b,NonFinal,,
123,,DispreferenceFirst,dispreferenceFirst,-0.777000777000777,,,,,1287,tekupe,,267965,,,Devoicing,146,p,NonFinal,,
365,,DispreferenceFirst,dispreferenceFirst,-0.777000777000777,,,,,1287,bugib,,167541,,,Voicing,388,b,Final,,
1112,,DispreferenceFirst,dispreferenceFirst,-0.819000819000819,,,,,1221,bikube,,686605,,,Voicing,1135,b,NonFinal,,
917,,DispreferenceFirst,dispreferenceFirst,-0.4004805766920304,,,,,2497,dikepe,,285498,,,Devoicing,940,p,NonFinal,,
933,,DispreferenceFirst,dispreferenceFirst,-0.6887052341597796,,,,,1452,dokupe,,310004,,,Devoicing,956,p,NonFinal,,
939,,DispreferenceFirst,dispreferenceFirst,-0.9433962264150944,,,,,1060,gutob,,320722,,,Voicing,962,b,Final,,
1086,,DispreferenceFirst,dispreferenceFirst,-0.45392646391284613,,,,,2203,bidobe,,630826,,,Voicing,1109,b,NonFinal,,
887,,DispreferenceFirst,dispreferenceFirst,-0.8710801393728222,,,,,1148,todupe,,238647,,,Devoicing,910,p,NonFinal,,
85,,DispreferenceFirst,dispreferenceFirst,-0.8410428931875525,,,,,1189,todupe,,209036,,,Devoicing,108,p,NonFinal,,
209,,DispreferenceFirst,dispreferenceFirst,-0.9881422924901185,,,,,1012,dokup,,409869,,,Devoicing,232,p,Final,,
811,,DispreferenceFirst,dispreferenceFirst_inverse,-0.8305647840531561,,,,,1204,gutope,,336901,,,Devoicing,834,p,NonFinal,,
594,,DispreferenceFirst,dispreferenceFirst,-0.4144218814753419,,,,,2413,,,563428,,,Devoicing,617,,Final,,
1090,,DispreferenceFirst,dispreferenceFirst,-0.4670714619336759,,,,,2141,bugip,,639664,,,Devoicing,1113,p,Final,,
845,,DispreferenceFirst,dispreferenceFirst_inverse,-0.1775883502042266,,,,,5631,,,397780,,,Devoicing,868,,Final,,
359,,DispreferenceFirst,dispreferenceFirst,-0.8271298593879239,,,,,1209,gutope,,149895,,,Devoicing,382,p,NonFinal,,
220,,DispreferenceFirst,dispreferenceFirst,-0.5871990604815033,,,,,1703,bogebe,,429725,,,Voicing,243,b,NonFinal,,
289,,DispreferenceFirst,dispreferenceFirst,-0.42955326460481097,,,,,2328,todup,,545174,,,Devoicing,312,p,Final,,
88,,DispreferenceFirst,dispreferenceFirst,-0.6729475100942126,,,,,1486,bidope,,213905,,,Devoicing,111,p,NonFinal,,
403,,DispreferenceFirst,dispreferenceFirst,-0.7830853563038371,,,,,1277,bidope,,236979,,,Devoicing,426,p,NonFinal,,
290,,DispreferenceFirst,dispreferenceFirst,-0.5807200929152149,,,,,1722,degobe,,547084,,,Voicing,313,b,NonFinal,,
18,,DispreferenceFirst,dispreferenceFirst,-0.7898894154818326,,,,,1266,potipe,,103665,,,Devoicing,41,p,NonFinal,,
1165,,DispreferenceFirst,dispreferenceFirst,-0.6042296072507553,,,,,1655,dikebe,,775359,,,Voicing,1188,b,NonFinal,,
166,,DispreferenceFirst,dispreferenceFirst,-0.5070993914807302,,,,,1972,gotebe,,332993,,,Voicing,189,b,NonFinal,,
1120,,DispreferenceFirst,dispreferenceFirst,-0.7961783439490446,,,,,1256,pidobe,,700353,,,Voicing,1143,b,NonFinal,,
1135,,DispreferenceFirst,dispreferenceFirst,-0.4928536224741252,,,,,2029,todube,,723729,,,Voicing,1158,b,NonFinal,,
1179,,DispreferenceFirst,dispreferenceFirst,-0.7836990595611285,,,,,1276,todup,,798025,,,Devoicing,1202,p,Final,,
1170,,DispreferenceFirst,dispreferenceFirst,-0.6523157208088715,,,,,1533,todube,,783048,,,Voicing,1193,b,NonFinal,,
589,,DispreferenceFirst,dispreferenceFirst,-0.8453085376162299,,,,,1183,degobe,,556989,,,Voicing,612,b,NonFinal,,
1015,,DispreferenceFirst,dispreferenceFirst,-0.3286230693394676,,,,,3043,,,455717,,,Devoicing,1038,,Final,,
783,,DispreferenceFirst,dispreferenceFirst_inverse,-0.9009009009009009,,,,,1110,goteb,,299128,,,Voicing,806,b,Final,,
553,,DispreferenceFirst,dispreferenceFirst,-0.5555555555555556,,,,,1800,bugibe,,489192,,,Voicing,576,b,NonFinal,,
328,,DispreferenceFirst,dispreferenceFirst,-0.7067137809187279,,,,,1415,dikebe,,614301,,,Voicing,351,b,NonFinal,,
916,,DispreferenceFirst,dispreferenceFirst,-0.3835826620636747,,,,,2607,,,282779,,,Devoicing,939,,Final,,
116,,DispreferenceFirst,dispreferenceFirst,-0.6896551724137931,,,,,1450,gutope,,257467,,,Devoicing,139,p,NonFinal,,
793,,DispreferenceFirst,dispreferenceFirst_inverse,-0.757002271006813,,,,,1321,todipe,,312556,,,Devoicing,816,p,NonFinal,,
580,,DispreferenceFirst,dispreferenceFirst,-0.929368029739777,,,,,1076,todip,,543642,,,Devoicing,603,p,Final,,
1051,,DispreferenceFirst,dispreferenceFirst,-0.40290088638195004,,,,,2482,pigep,,553769,,,Devoicing,1074,p,Final,,
1005,,DispreferenceFirst,dispreferenceFirst,-0.38138825324180015,,,,,2622,pidope,,437951,,,Devoicing,1028,p,NonFinal,,
249,,DispreferenceFirst,dispreferenceFirst,-0.7824726134585289,,,,,1278,bikup,,478197,,,Devoicing,272,p,Final,,
275,,DispreferenceFirst,dispreferenceFirst,-0.6711409395973155,,,,,1490,pidop,,522148,,,Devoicing,298,p,Final,,
462,,DispreferenceFirst,dispreferenceFirst,-0.12514078338130397,,,,,7991,,,327702,,,Devoicing,485,,Final,,
702,,DispreferenceFirst,dispreferenceFirst_inverse,-0.49776007964161273,,,,,2009,bidope,,154475,,,Devoicing,725,p,NonFinal,,
693,,DispreferenceFirst,dispreferenceFirst_inverse,-0.7581501137225171,,,,,1319,degope,,139948,,,Devoicing,716,p,NonFinal,,
173,,DispreferenceFirst,dispreferenceFirst,-0.5546311702717692,,,,,1803,gotep,,343642,,,Devoicing,196,p,Final,,
252,,DispreferenceFirst,dispreferenceFirst,-0.5959475566150179,,,,,1678,gotebe,,483496,,,Voicing,275,b,NonFinal,,
512,,DispreferenceFirst,dispreferenceFirst,-0.8680555555555556,,,,,1152,bugip,,411436,,,Devoicing,535,p,Final,,
70,,DispreferenceFirst,dispreferenceFirst,-0.7898894154818326,,,,,1266,pigeb,,186650,,,Voicing,93,b,Final,,
109,,DispreferenceFirst,dispreferenceFirst,-0.5865102639296188,,,,,1705,pidope,,246009,,,Devoicing,132,p,NonFinal,,
628,,DispreferenceFirst,dispreferenceFirst,-1.0638297872340425,,,,,940,dokup,,611119,,,Devoicing,651,p,Final,,
1111,,DispreferenceFirst,dispreferenceFirst,-0.6915629322268326,,,,,1446,todibe,,685226,,,Voicing,1134,b,NonFinal,,
763,,DispreferenceFirst,dispreferenceFirst_inverse,-0.8503401360544217,,,,,1176,bikub,,262955,,,Voicing,786,b,Final,,
1118,,DispreferenceFirst,dispreferenceFirst,-0.42140750105351876,,,,,2373,gutobe,,697403,,,Voicing,1141,b,NonFinal,,
1095,,DispreferenceFirst,dispreferenceFirst,-0.5091649694501018,,,,,1964,todube,,651632,,,Voicing,1118,b,NonFinal,,
566,,DispreferenceFirst,dispreferenceFirst,-0.8944543828264758,,,,,1118,gotep,,520856,,,Devoicing,589,p,Final,,
788,,DispreferenceFirst,dispreferenceFirst_inverse,-0.7062146892655368,,,,,1416,tekub,,306017,,,Voicing,811,b,Final,,
443,,DispreferenceFirst,dispreferenceFirst,-0.819000819000819,,,,,1221,degope,,297147,,,Devoicing,466,p,NonFinal,,
729,,DispreferenceFirst,dispreferenceFirst_inverse,-0.6218905472636815,,,,,1608,bugipe,,206716,,,Devoicing,752,p,NonFinal,,
756,,DispreferenceFirst,dispreferenceFirst_inverse,-0.6345177664974619,,,,,1576,todupe,,252227,,,Devoicing,779,p,NonFinal,,
927,,DispreferenceFirst,dispreferenceFirst,-0.6978367062107467,,,,,1433,bikub,,300346,,,Voicing,950,b,Final,,
475,,DispreferenceFirst,dispreferenceFirst,-1.0050251256281406,,,,,995,pigeb,,345769,,,Voicing,498,b,Final,,
281,,DispreferenceFirst,dispreferenceFirst,-0.6153846153846154,,,,,1625,bugip,,532046,,,Devoicing,304,p,Final,,
247,,DispreferenceFirst,dispreferenceFirst,-0.9124087591240876,,,,,1096,gutobe,,475177,,,Voicing,270,b,NonFinal,,
97,,DispreferenceFirst,dispreferenceFirst,-1.0905125408942202,,,,,917,bidob,,227452,,,Voicing,120,b,Final,,
807,,DispreferenceFirst,dispreferenceFirst_inverse,-0.832639467110741,,,,,1201,degob,,331902,,,Voicing,830,b,Final,,
1065,,DispreferenceFirst,dispreferenceFirst,-0.29770765108663294,,,,,3359,potip,,587554,,,Devoicing,1088,p,Final,,
676,,DispreferenceFirst,dispreferenceFirst_inverse,-0.9115770282588879,,,,,1097,scuba,,106524,,,Voicing,699,b,NonFinal,,
686,,DispreferenceFirst,dispreferenceFirst_inverse,-0.7558578987150416,,,,,1323,pigepe,,128900,,,Devoicing,709,p,NonFinal,,
140,,DispreferenceFirst,dispreferenceFirst,-0.8896797153024911,,,,,1124,potib,,293151,,,Voicing,163,b,Final,,
1020,,DispreferenceFirst,dispreferenceFirst,-0.4001600640256102,,,,,2499,dikep,,474264,,,Devoicing,1043,p,Final,,
803,,DispreferenceFirst,dispreferenceFirst_inverse,-0.832639467110741,,,,,1201,degope,,326623,,,Devoicing,826,p,NonFinal,,
863,,DispreferenceFirst,dispreferenceFirst,-0.7283321194464676,,,,,1373,bidope,,192025,,,Devoicing,886,p,NonFinal,,
853,,DispreferenceFirst,dispreferenceFirst,-0.44385264092321347,,,,,2253,tekub,,173419,,,Voicing,876,b,Final,,
848,,DispreferenceFirst,dispreferenceFirst_inverse,-0.15186028853454822,,,,,6585,,,567619,,,Devoicing,871,,Final,,
235,,DispreferenceFirst,dispreferenceFirst,-0.7886435331230284,,,,,1268,degobe,,458190,,,Voicing,258,b,NonFinal,,
410,,DispreferenceFirst,dispreferenceFirst,-0.6684491978609626,,,,,1496,potib,,246657,,,Voicing,433,b,Final,,
1131,,DispreferenceFirst,dispreferenceFirst,-0.7524454477050414,,,,,1329,todibe,,717050,,,Voicing,1154,b,NonFinal,,
367,,DispreferenceFirst,dispreferenceFirst,-0.8216926869350862,,,,,1217,goteb,,170721,,,Voicing,390,b,Final,,
794,,DispreferenceFirst,dispreferenceFirst_inverse,-0.7923930269413629,,,,,1262,dokupe,,313966,,,Devoicing,817,p,NonFinal,,
663,,DispreferenceFirst,dispreferenceFirst_inverse,-1.2224938875305624,,,,,818,cob,,83568,,,Voicing,686,b,Final,,
502,,DispreferenceFirst,dispreferenceFirst,-0.746268656716418,,,,,1340,pidop,,396549,,,Devoicing,525,p,Final,,
1054,,DispreferenceFirst,dispreferenceFirst,-0.4065040650406504,,,,,2460,dogip,,561728,,,Devoicing,1077,p,Final,,
723,,DispreferenceFirst,dispreferenceFirst_inverse,-0.6788866259334692,,,,,1473,bikupe,,197817,,,Devoicing,746,p,NonFinal,,
232,,DispreferenceFirst,dispreferenceFirst,-0.4782400765184122,,,,,2091,bikube,,453511,,,Voicing,255,b,NonFinal,,
746,,DispreferenceFirst,dispreferenceFirst_inverse,-0.12941633234114144,,,,,7727,,,237360,,,Devoicing,769,,Final,,
685,,DispreferenceFirst,dispreferenceFirst_inverse,-0.5027652086475616,,,,,1989,bikupe,,127360,,,Devoicing,708,p,NonFinal,,
7,,DispreferenceFirst,dispreferenceFirst,-0.6150061500615006,,,,,1626,bikupe,,86888,,,Devoicing,30,p,NonFinal,,
400,,DispreferenceFirst,dispreferenceFirst,-0.8481764206955047,,,,,1179,bidob,,232499,,,Voicing,423,b,Final,,
401,,DispreferenceFirst,dispreferenceFirst,-0.7446016381236039,,,,,1343,pidope,,233999,,,Devoicing,424,p,NonFinal,,
1094,,DispreferenceFirst,dispreferenceFirst,-0.6176652254478073,,,,,1619,gotep,,649512,,,Devoicing,1117,p,Final,,
1153,,DispreferenceFirst,dispreferenceFirst,-0.800640512409928,,,,,1249,gotep,,752384,,,Devoicing,1176,p,Final,,
821,,DispreferenceFirst,dispreferenceFirst_inverse,-0.56657223796034,,,,,1765,bugib,,354348,,,Voicing,844,b,Final,,
411,,DispreferenceFirst,dispreferenceFirst,-0.9940357852882704,,,,,1006,gutob,,247807,,,Voicing,434,b,Final,,
814,,DispreferenceFirst,dispreferenceFirst_inverse,-1.0427528675703859,,,,,959,dokub,,344370,,,Voicing,837,b,Final,,
309,,DispreferenceFirst,dispreferenceFirst,-0.5602240896358543,,,,,1785,bikube,,580738,,,Voicing,332,b,NonFinal,,
815,,DispreferenceFirst,dispreferenceFirst_inverse,-1.0405827263267429,,,,,961,pidob,,345480,,,Voicing,838,b,Final,,
124,,DispreferenceFirst,dispreferenceFirst,-0.7818608287724785,,,,,1279,bidope,,269405,,,Devoicing,147,p,NonFinal,,
818,,DispreferenceFirst,dispreferenceFirst_inverse,-0.6157635467980296,,,,,1624,bugipe,,349979,,,Devoicing,841,p,NonFinal,,
99,,DispreferenceFirst,dispreferenceFirst,-0.2644802962179318,,,,,3781,,,231392,,,Devoicing,122,,Final,,
199,,DispreferenceFirst,dispreferenceFirst,-0.6557377049180327,,,,,1525,dogip,,391653,,,Devoicing,222,p,Final,,
374,,DispreferenceFirst,dispreferenceFirst,-0.8084074373484236,,,,,1237,tekupe,,179529,,,Devoicing,397,p,NonFinal,,
567,,DispreferenceFirst,dispreferenceFirst,-0.5396654074473827,,,,,1853,bogebe,,522866,,,Voicing,590,b,NonFinal,,
473,,DispreferenceFirst,dispreferenceFirst,-0.7955449482895783,,,,,1257,tekupe,,343039,,,Devoicing,496,p,NonFinal,,
913,,DispreferenceFirst,dispreferenceFirst,-0.8688097306689835,,,,,1151,goteb,,278220,,,Voicing,936,b,Final,,
1163,,DispreferenceFirst,dispreferenceFirst,-0.3141690229343387,,,,,3183,tekup,,771510,,,Devoicing,1186,p,Final,,
89,,DispreferenceFirst,dispreferenceFirst,-0.7320644216691069,,,,,1366,degope,,215425,,,Devoicing,112,p,NonFinal,,
296,,DispreferenceFirst,dispreferenceFirst,-0.8984725965858041,,,,,1113,tekup,,557242,,,Devoicing,319,p,Final,,
391,,DispreferenceFirst,dispreferenceFirst,-0.8169934640522876,,,,,1224,bogepe,,202815,,,Devoicing,414,p,NonFinal,,
386,,DispreferenceFirst,dispreferenceFirst,-0.8084074373484236,,,,,1237,todipe,,196166,,,Devoicing,409,p,NonFinal,,
406,,DispreferenceFirst,dispreferenceFirst,-0.8598452278589854,,,,,1163,degope,,240928,,,Devoicing,429,p,NonFinal,,
737,,DispreferenceFirst,dispreferenceFirst_inverse,-0.6540222367560498,,,,,1529,tekub,,218623,,,Voicing,760,b,Final,,
525,,DispreferenceFirst,dispreferenceFirst,-0.9363295880149812,,,,,1068,dikep,,431603,,,Devoicing,548,p,Final,,
666,,DispreferenceFirst,dispreferenceFirst_inverse,-1.0526315789473684,,,,,950,crimp,,88358,,,Devoicing,689,p,Final,,
557,,DispreferenceFirst,dispreferenceFirst,-0.7662835249042146,,,,,1305,todube,,494881,,,Voicing,580,b,NonFinal,,
435,,DispreferenceFirst,dispreferenceFirst,-1.1123470522803114,,,,,899,bikub,,286919,,,Voicing,458,b,Final,,
535,,DispreferenceFirst,dispreferenceFirst,-0.7342143906020558,,,,,1362,dogibe,,459587,,,Voicing,558,b,NonFinal,,
994,,DispreferenceFirst,dispreferenceFirst,-0.38955979742890534,,,,,2567,dogib,,415275,,,Voicing,1017,b,Final,,
138,,DispreferenceFirst,dispreferenceFirst,-1.1820330969267139,,,,,846,dikeb,,289981,,,Voicing,161,b,Final,,
962,,DispreferenceFirst,dispreferenceFirst,-0.5977286312014346,,,,,1673,tekub,,362884,,,Voicing,985,b,Final,,
82,,DispreferenceFirst,dispreferenceFirst,-0.6609385327164574,,,,,1513,todib,,203917,,,Voicing,105,b,Final,,
1123,,DispreferenceFirst,dispreferenceFirst,-0.9900990099009901,,,,,1010,todup,,704212,,,Devoicing,1146,p,Final,,
427,,DispreferenceFirst,dispreferenceFirst,-0.7547169811320755,,,,,1325,bikube,,267853,,,Devoicing,450,p,NonFinal,,
306,,DispreferenceFirst,dispreferenceFirst,-0.6644518272425249,,,,,1505,potip,,575299,,,Devoicing,329,p,Final,,
787,,DispreferenceFirst,dispreferenceFirst_inverse,-0.8210180623973727,,,,,1218,bidob,,304447,,,Voicing,810,b,Final,,
640,,DispreferenceFirst,dispreferenceFirst,-0.9950248756218906,,,,,1005,bogep,,626567,,,Devoicing,663,p,Final,,
796,,DispreferenceFirst,dispreferenceFirst_inverse,-0.819672131147541,,,,,1220,bikupe,,316925,,,Devoicing,819,p,NonFinal,,
1142,,DispreferenceFirst,dispreferenceFirst,-0.7304601899196493,,,,,1369,bugibe,,736006,,,Voicing,1165,b,NonFinal,,
1019,,DispreferenceFirst,dispreferenceFirst,-0.19293845263360987,,,,,5183,bogep,,471575,,,Devoicing,1042,p,Final,,
384,,DispreferenceFirst,dispreferenceFirst,-0.7604562737642585,,,,,1315,dogipe,,193577,,,Devoicing,407,p,NonFinal,,
544,,DispreferenceFirst,dispreferenceFirst,-0.7751937984496124,,,,,1290,gutobe,,473805,,,Voicing,567,b,NonFinal,,
675,,DispreferenceFirst,dispreferenceFirst_inverse,-0.9033423667570009,,,,,1107,ripe,,104765,,,Devoicing,698,p,NonFinal,,
721,,DispreferenceFirst,dispreferenceFirst_inverse,-0.9328358208955224,,,,,1072,degob,,194668,,,Voicing,744,b,Final,,
241,,DispreferenceFirst,dispreferenceFirst,-0.8904719501335708,,,,,1123,potip,,466559,,,Devoicing,264,p,Final,,
17,,DispreferenceFirst,dispreferenceFirst,-0.8748906386701663,,,,,1143,bugib,,102245,,,Voicing,40,b,Final,,
36,,DispreferenceFirst,dispreferenceFirst,-0.7326007326007326,,,,,1365,degope,,134979,,,Devoicing,59,p,NonFinal,,
335,,DispreferenceFirst,dispreferenceFirst,-0.5973715651135006,,,,,1674,bikube,,116341,,,Devoicing,358,p,NonFinal,,
485,,DispreferenceFirst,dispreferenceFirst,-1.1806375442739079,,,,,847,dogib,,357916,,,Voicing,508,b,Final,,
1057,,DispreferenceFirst,dispreferenceFirst,-0.6038647342995169,,,,,1656,pidop,,568247,,,Devoicing,1080,p,Final,,
526,,DispreferenceFirst,dispreferenceFirst,-0.4631773969430292,,,,,2159,dikebe,,433922,,,Voicing,549,b,NonFinal,,
244,,DispreferenceFirst,dispreferenceFirst,-0.8771929824561403,,,,,1140,bogep,,470908,,,Devoicing,267,p,Final,,
822,,DispreferenceFirst,dispreferenceFirst_inverse,-0.651890482398957,,,,,1534,dikepe,,356028,,,Devoicing,845,p,NonFinal,,
1133,,DispreferenceFirst,dispreferenceFirst,-0.7251631617113851,,,,,1379,dokup,,719980,,,Devoicing,1156,p,Final,,
372,,DispreferenceFirst,dispreferenceFirst,-1.203369434416366,,,,,831,bogeb,,176660,,,Voicing,395,b,Final,,
847,,DispreferenceFirst,dispreferenceFirst_inverse,-0.14885382554331647,,,,,6718,,,517428,,,Devoicing,870,,Final,,
888,,DispreferenceFirst,dispreferenceFirst,-0.9372071227741331,,,,,1067,tekupe,,239947,,,Devoicing,911,p,NonFinal,,
260,,DispreferenceFirst,dispreferenceFirst,-0.7621951219512195,,,,,1312,gutop,,497603,,,Devoicing,283,p,Final,,
1027,,DispreferenceFirst,dispreferenceFirst,-0.4716981132075472,,,,,2120,bugibe,,493481,,,Voicing,1050,b,NonFinal,,
569,,DispreferenceFirst,dispreferenceFirst,-0.44583147570218457,,,,,2243,dogibe,,526755,,,Voicing,592,b,NonFinal,,
430,,DispreferenceFirst,dispreferenceFirst,-0.9363295880149812,,,,,1068,goteb,,280861,,,Voicing,453,b,Final,,
731,,DispreferenceFirst,dispreferenceFirst_inverse,-0.6729475100942126,,,,,1486,bikub,,209615,,,Voicing,754,b,Final,,
987,,DispreferenceFirst,dispreferenceFirst,-0.7824726134585289,,,,,1278,dikepe,,401457,,,Devoicing,1010,p,NonFinal,,
688,,DispreferenceFirst,dispreferenceFirst_inverse,-0.6493506493506493,,,,,1540,bogepe,,132839,,,Devoicing,711,p,NonFinal,,
1138,,DispreferenceFirst,dispreferenceFirst,-0.6618133686300464,,,,,1511,todip,,729527,,,Devoicing,1161,p,Final,,
414,,DispreferenceFirst,dispreferenceFirst,-0.8849557522123894,,,,,1130,pidob,,251196,,,Voicing,437,b,Final,,
189,,DispreferenceFirst,dispreferenceFirst,-0.48426150121065376,,,,,2065,dikebe,,374186,,,Voicing,212,b,NonFinal,,
141,,DispreferenceFirst,dispreferenceFirst,-0.6142506142506142,,,,,1628,bogepe,,294930,,,Devoicing,164,p,NonFinal,,
167,,DispreferenceFirst,dispreferenceFirst,-0.8032128514056225,,,,,1245,bogebe,,334403,,,Voicing,190,b,NonFinal,,
1141,,DispreferenceFirst,dispreferenceFirst,-0.6684491978609626,,,,,1496,potibe,,734466,,,Voicing,1164,b,NonFinal,,
925,,DispreferenceFirst,dispreferenceFirst,-0.8525149190110827,,,,,1173,bidob,,297387,,,Voicing,948,b,Final,,
179,,DispreferenceFirst,dispreferenceFirst,-0.7692307692307693,,,,,1300,gutobe,,352769,,,Voicing,202,b,NonFinal,,
637,,DispreferenceFirst,dispreferenceFirst,-0.7457121551081283,,,,,1341,dokube,,622587,,,Voicing,660,b,NonFinal,,
285,,DispreferenceFirst,dispreferenceFirst,-0.6891798759476223,,,,,1451,dikebe,,538226,,,Voicing,308,b,NonFinal,,
745,,DispreferenceFirst,dispreferenceFirst_inverse,-0.6954102920723226,,,,,1438,gotepe,,231071,,,Devoicing,768,p,NonFinal,,
106,,DispreferenceFirst,dispreferenceFirst,-1.0570824524312896,,,,,946,pigeb,,240940,,,Voicing,129,b,Final,,
91,,DispreferenceFirst,dispreferenceFirst,-0.8598452278589854,,,,,1163,bikub,,218094,,,Voicing,114,b,Final,,
198,,DispreferenceFirst,dispreferenceFirst,-0.4314063848144953,,,,,2318,,,389913,,,Devoicing,221,,Final,,
1025,,DispreferenceFirst,dispreferenceFirst,-0.4095004095004095,,,,,2442,dokube,,486952,,,Voicing,1048,b,NonFinal,,
555,,DispreferenceFirst,dispreferenceFirst,-0.693000693000693,,,,,1443,pidobe,,492181,,,Voicing,578,b,NonFinal,,
857,,DispreferenceFirst,dispreferenceFirst,-0.5966587112171837,,,,,1676,bikub,,182227,,,Voicing,880,b,Final,,
181,,DispreferenceFirst,dispreferenceFirst,-0.36023054755043227,,,,,2776,potibe,,357629,,,Voicing,204,b,NonFinal,,
870,,DispreferenceFirst,dispreferenceFirst,-0.7189072609633357,,,,,1391,pigepe,,204583,,,Devoicing,893,p,NonFinal,,
681,,DispreferenceFirst,dispreferenceFirst_inverse,-0.5192107995846313,,,,,1926,degob,,119912,,,Voicing,704,b,Final,,
77,,DispreferenceFirst,dispreferenceFirst,-0.946969696969697,,,,,1056,bogeb,,196858,,,Voicing,100,b,Final,,
903,,DispreferenceFirst,dispreferenceFirst,-0.693000693000693,,,,,1443,dokub,,262323,,,Voicing,926,b,Final,,
786,,DispreferenceFirst,dispreferenceFirst_inverse,-0.7320644216691069,,,,,1366,bogepe,,303078,,,Devoicing,809,p,NonFinal,,
1096,,DispreferenceFirst,dispreferenceFirst,-0.5561735261401557,,,,,1798,bogep,,653631,,,Devoicing,1119,p,Final,,
174,,DispreferenceFirst,dispreferenceFirst,-0.6207324643078833,,,,,1611,tekube,,345441,,,Voicing,197,b,NonFinal,,
956,,DispreferenceFirst,dispreferenceFirst,-0.5473453749315819,,,,,1827,pigeb,,350057,,,Voicing,979,b,Final,,
314,,DispreferenceFirst,dispreferenceFirst,-0.8340283569641368,,,,,1199,gotebe,,588406,,,Voicing,337,b,NonFinal,,
497,,DispreferenceFirst,dispreferenceFirst,-0.6779661016949152,,,,,1475,bidop,,386891,,,Devoicing,520,p,Final,,
94,,DispreferenceFirst,dispreferenceFirst,-1.017293997965412,,,,,983,dokub,,223313,,,Voicing,117,b,Final,,
797,,DispreferenceFirst,dispreferenceFirst_inverse,-0.8431703204047217,,,,,1186,tekupe,,318285,,,Devoicing,820,p,NonFinal,,
979,,DispreferenceFirst,dispreferenceFirst,-0.6480881399870383,,,,,1543,todib,,389550,,,Voicing,1002,b,Final,,
338,,DispreferenceFirst,dispreferenceFirst,-0.8496176720475785,,,,,1177,dokub,,120690,,,Voicing,361,b,Final,,
984,,DispreferenceFirst,dispreferenceFirst,-0.856898029134533,,,,,1167,pigepe,,397158,,,Devoicing,1007,p,NonFinal,,
792,,DispreferenceFirst,dispreferenceFirst_inverse,-0.916590284142988,,,,,1091,bogeb,,311086,,,Voicing,815,b,Final,,
754,,DispreferenceFirst,dispreferenceFirst_inverse,-0.8968609865470852,,,,,1115,goteb,,248948,,,Voicing,777,b,Final,,
1058,,DispreferenceFirst,dispreferenceFirst,-0.3286230693394676,,,,,3043,pidobe,,571446,,,Voicing,1081,b,NonFinal,,
995,,DispreferenceFirst,dispreferenceFirst,-0.17370158068438424,,,,,5757,pidob,,421224,,,Voicing,1018,b,Final,,
293,,DispreferenceFirst,dispreferenceFirst,-0.9746588693957114,,,,,1026,potip,,552053,,,Devoicing,316,p,Final,,
711,,DispreferenceFirst,dispreferenceFirst_inverse,-0.5012531328320802,,,,,1995,pidope,,170432,,,Devoicing,734,p,NonFinal,,
1074,,DispreferenceFirst,dispreferenceFirst,-0.36764705882352944,,,,,2720,bugip,,607770,,,Devoicing,1097,p,Final,,
113,,DispreferenceFirst,dispreferenceFirst,-0.966183574879227,,,,,1035,bugib,,251808,,,Voicing,136,b,Final,,
51,,DispreferenceFirst,dispreferenceFirst,-0.76103500761035,,,,,1314,dikepe,,155766,,,Devoicing,74,p,NonFinal,,
1116,,DispreferenceFirst,dispreferenceFirst,-0.4734848484848485,,,,,2112,dikep,,692935,,,Devoicing,1139,p,Final,,
614,,DispreferenceFirst,dispreferenceFirst,-0.8680555555555556,,,,,1152,tekube,,592493,,,Voicing,637,b,NonFinal,,
633,,DispreferenceFirst,dispreferenceFirst,-1.050420168067227,,,,,952,pigebe,,617348,,,Voicing,656,b,NonFinal,,
283,,DispreferenceFirst,dispreferenceFirst,-0.8748906386701663,,,,,1143,dikep,,535126,,,Devoicing,306,p,Final,,
1038,,DispreferenceFirst,dispreferenceFirst,-0.6203473945409429,,,,,1612,gutobe,,523675,,,Voicing,1061,b,NonFinal,,
968,,DispreferenceFirst,dispreferenceFirst,-1.016260162601626,,,,,984,dogib,,371783,,,Voicing,991,b,Final,,
110,,DispreferenceFirst,dispreferenceFirst,-0.8944543828264758,,,,,1118,bikub,,247299,,,Voicing,133,b,Final,,
100,,DispreferenceFirst,dispreferenceFirst,-0.6784260515603799,,,,,1474,todupe,,233081,,,Devoicing,123,p,NonFinal,,
